6.02667;34.017;6.058;100.402;222.862
6.02833;34.02;6.058;100.402;222.903
6.03;34.023;6.058;100.402;222.944
6.03167;34.026;6.058;100.402;222.985
6.03333;34.029;6.058;100.402;223.026
6.035;34.032;6.058;100.402;223.067
6.03667;34.035;6.058;100.402;223.107
6.03833;34.038;6.058;100.402;223.147
6.04;34.041;6.058;100.402;223.187
6.04167;34.044;6.058;100.402;223.227
6.04333;34.047;6.058;100.402;223.268
6.045;34.05;6.058;100.401;223.308
6.04667;34.053;6.058;100.401;223.347
6.04833;34.056;6.058;100.401;223.385
6.05;34.059;6.058;100.401;223.424
6.05167;34.062;6.058;100.401;223.463
6.05333;34.065;6.058;100.401;223.503
6.055;34.068;6.058;100.401;223.542
6.05667;34.071;6.058;100.401;223.58
6.05833;34.074;6.058;100.401;223.618
6.06;34.077;6.058;100.401;223.655
6.06167;34.08;6.058;100.401;223.693
6.06333;34.083;6.058;100.401;223.731
6.065;34.086;6.058;100.401;223.77
6.06667;34.089;6.058;100.401;223.807
6.06833;34.092;6.058;100.401;223.844
6.07;34.096;6.058;100.401;223.881
6.07167;34.099;6.058;100.401;223.917
6.07333;34.102;6.058;100.401;223.955
6.075;34.105;6.058;100.401;223.992
6.07667;34.108;6.058;100.401;224.029
6.07833;34.111;6.058;100.401;224.066
6.08;34.114;6.058;100.401;224.102
6.08167;34.117;6.058;100.4;224.137
6.08333;34.12;6.058;100.4;224.174
6.085;34.123;6.058;100.4;224.21
6.08667;34.126;6.058;100.4;224.246
6.08833;34.129;6.058;100.4;224.282
6.09;34.132;6.058;100.4;224.318
6.09167;34.135;6.058;100.4;224.353
6.09333;34.138;6.058;100.4;224.388
6.095;34.141;6.058;100.4;224.424
6.09667;34.144;6.058;100.4;224.459
6.09833;34.147;6.058;100.4;224.495
6.1;34.15;6.058;100.4;224.529
6.10167;34.153;6.058;100.4;224.564
6.10333;34.156;6.058;100.4;224.599
6.105;34.159;6.058;100.4;224.634
6.10667;34.162;6.058;100.4;224.669
6.10833;34.165;6.058;100.4;224.703
6.11;34.168;6.058;100.4;224.737
6.11167;34.171;6.058;100.4;224.771
6.11333;34.174;6.058;100.4;224.805
6.115;34.177;6.058;100.4;224.839
6.11667;34.18;6.058;100.399;224.873
6.11833;34.183;6.058;100.399;224.907
6.12;34.186;6.058;100.399;224.941
6.12167;34.189;6.058;100.399;224.973
